workerid,firstutterance,predicate,noun,response,nounclass,slide_number,class,test1,dialect,test3,lived,language,enjoyment,gender,age,describe,comments,years,proficiency,otherDialect,asses,test2,education,dominantLanguage,homeLanguage,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.time_in_minutes
0,,old,TV,0.97,furniture,3,age,correct,egyptian,correct,both,العربية,2,Male,32,arabic-arabic,,5+,advanced,,Yes,correct,4,english,english,Windows,768,1366,Chrome,3WPCIUYH1A3G1DYZWR99KWF0PWCTD2,3FJMTJX97OKWRZTTAWFV40863PH6A9,حوارات عربية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Mon Mar 11 15:26:15 PDT 2019,9,3,0,6,Assignable,NotReviewed,1 cond,1800,60000,Wed Apr 10 15:26:15 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1A3G1DYZWR99KWF0PWCTD2,3R08VXYT7DRVZ5ZCRLG0W78RJQS7WV,0,Approved,Tue Mar 12 12:11:52 PDT 2019,Mon Mar 11 19:27:59 PDT 2019,Mon Mar 11 19:31:52 PDT 2019,Tue Mar 12 12:12:33 PDT 2019,,,,,[],3.8237666666666668
0,ليس,bad,TV,0,furniture,4,quality,correct,egyptian,correct,both,العربية,2,Male,32,arabic-arabic,,5+,advanced,,Yes,correct,4,english,english,Windows,768,1366,Chrome,3WPCIUYH1A3G1DYZWR99KWF0PWCTD2,3FJMTJX97OKWRZTTAWFV40863PH6A9,حوارات عربية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Mon Mar 11 15:26:15 PDT 2019,9,3,0,6,Assignable,NotReviewed,1 cond,1800,60000,Wed Apr 10 15:26:15 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1A3G1DYZWR99KWF0PWCTD2,3R08VXYT7DRVZ5ZCRLG0W78RJQS7WV,0,Approved,Tue Mar 12 12:11:52 PDT 2019,Mon Mar 11 19:27:59 PDT 2019,Mon Mar 11 19:31:52 PDT 2019,Tue Mar 12 12:12:33 PDT 2019,,,,,[],3.8237666666666668
0,,good,desk,0.01,furniture,5,quality,correct,egyptian,correct,both,العربية,2,Male,32,arabic-arabic,,5+,advanced,,Yes,correct,4,english,english,Windows,768,1366,Chrome,3WPCIUYH1A3G1DYZWR99KWF0PWCTD2,3FJMTJX97OKWRZTTAWFV40863PH6A9,حوارات عربية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Mon Mar 11 15:26:15 PDT 2019,9,3,0,6,Assignable,NotReviewed,1 cond,1800,60000,Wed Apr 10 15:26:15 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1A3G1DYZWR99KWF0PWCTD2,3R08VXYT7DRVZ5ZCRLG0W78RJQS7WV,0,Approved,Tue Mar 12 12:11:52 PDT 2019,Mon Mar 11 19:27:59 PDT 2019,Mon Mar 11 19:31:52 PDT 2019,Tue Mar 12 12:12:33 PDT 2019,,,,,[],3.8237666666666668
0,ليست,rotten,fan,0.96,furniture,6,age,correct,egyptian,correct,both,العربية,2,Male,32,arabic-arabic,,5+,advanced,,Yes,correct,4,english,english,Windows,768,1366,Chrome,3WPCIUYH1A3G1DYZWR99KWF0PWCTD2,3FJMTJX97OKWRZTTAWFV40863PH6A9,حوارات عربية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Mon Mar 11 15:26:15 PDT 2019,9,3,0,6,Assignable,NotReviewed,1 cond,1800,60000,Wed Apr 10 15:26:15 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1A3G1DYZWR99KWF0PWCTD2,3R08VXYT7DRVZ5ZCRLG0W78RJQS7WV,0,Approved,Tue Mar 12 12:11:52 PDT 2019,Mon Mar 11 19:27:59 PDT 2019,Mon Mar 11 19:31:52 PDT 2019,Tue Mar 12 12:12:33 PDT 2019,,,,,[],3.8237666666666668
0,ليس,huge,chair,0.32,furniture,7,size,correct,egyptian,correct,both,العربية,2,Male,32,arabic-arabic,,5+,advanced,,Yes,correct,4,english,english,Windows,768,1366,Chrome,3WPCIUYH1A3G1DYZWR99KWF0PWCTD2,3FJMTJX97OKWRZTTAWFV40863PH6A9,حوارات عربية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Mon Mar 11 15:26:15 PDT 2019,9,3,0,6,Assignable,NotReviewed,1 cond,1800,60000,Wed Apr 10 15:26:15 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1A3G1DYZWR99KWF0PWCTD2,3R08VXYT7DRVZ5ZCRLG0W78RJQS7WV,0,Approved,Tue Mar 12 12:11:52 PDT 2019,Mon Mar 11 19:27:59 PDT 2019,Mon Mar 11 19:31:52 PDT 2019,Tue Mar 12 12:12:33 PDT 2019,,,,,[],3.8237666666666668
0,,fresh,apple,0.83,food,8,age,correct,egyptian,correct,both,العربية,2,Male,32,arabic-arabic,,5+,advanced,,Yes,correct,4,english,english,Windows,768,1366,Chrome,3WPCIUYH1A3G1DYZWR99KWF0PWCTD2,3FJMTJX97OKWRZTTAWFV40863PH6A9,حوارات عربية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Mon Mar 11 15:26:15 PDT 2019,9,3,0,6,Assignable,NotReviewed,1 cond,1800,60000,Wed Apr 10 15:26:15 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1A3G1DYZWR99KWF0PWCTD2,3R08VXYT7DRVZ5ZCRLG0W78RJQS7WV,0,Approved,Tue Mar 12 12:11:52 PDT 2019,Mon Mar 11 19:27:59 PDT 2019,Mon Mar 11 19:31:52 PDT 2019,Tue Mar 12 12:12:33 PDT 2019,,,,,[],3.8237666666666668
0,,new,desk,0.74,furniture,9,age,correct,egyptian,correct,both,العربية,2,Male,32,arabic-arabic,,5+,advanced,,Yes,correct,4,english,english,Windows,768,1366,Chrome,3WPCIUYH1A3G1DYZWR99KWF0PWCTD2,3FJMTJX97OKWRZTTAWFV40863PH6A9,حوارات عربية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Mon Mar 11 15:26:15 PDT 2019,9,3,0,6,Assignable,NotReviewed,1 cond,1800,60000,Wed Apr 10 15:26:15 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1A3G1DYZWR99KWF0PWCTD2,3R08VXYT7DRVZ5ZCRLG0W78RJQS7WV,0,Approved,Tue Mar 12 12:11:52 PDT 2019,Mon Mar 11 19:27:59 PDT 2019,Mon Mar 11 19:31:52 PDT 2019,Tue Mar 12 12:12:33 PDT 2019,,,,,[],3.8237666666666668
0,ليست,hard,apple,0.32,food,10,texture,correct,egyptian,correct,both,العربية,2,Male,32,arabic-arabic,,5+,advanced,,Yes,correct,4,english,english,Windows,768,1366,Chrome,3WPCIUYH1A3G1DYZWR99KWF0PWCTD2,3FJMTJX97OKWRZTTAWFV40863PH6A9,حوارات عربية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Mon Mar 11 15:26:15 PDT 2019,9,3,0,6,Assignable,NotReviewed,1 cond,1800,60000,Wed Apr 10 15:26:15 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1A3G1DYZWR99KWF0PWCTD2,3R08VXYT7DRVZ5ZCRLG0W78RJQS7WV,0,Approved,Tue Mar 12 12:11:52 PDT 2019,Mon Mar 11 19:27:59 PDT 2019,Mon Mar 11 19:31:52 PDT 2019,Tue Mar 12 12:12:33 PDT 2019,,,,,[],3.8237666666666668
0,ليست,metal,carrot,1,food,11,material,correct,egyptian,correct,both,العربية,2,Male,32,arabic-arabic,,5+,advanced,,Yes,correct,4,english,english,Windows,768,1366,Chrome,3WPCIUYH1A3G1DYZWR99KWF0PWCTD2,3FJMTJX97OKWRZTTAWFV40863PH6A9,حوارات عربية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Mon Mar 11 15:26:15 PDT 2019,9,3,0,6,Assignable,NotReviewed,1 cond,1800,60000,Wed Apr 10 15:26:15 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1A3G1DYZWR99KWF0PWCTD2,3R08VXYT7DRVZ5ZCRLG0W78RJQS7WV,0,Approved,Tue Mar 12 12:11:52 PDT 2019,Mon Mar 11 19:27:59 PDT 2019,Mon Mar 11 19:31:52 PDT 2019,Tue Mar 12 12:12:33 PDT 2019,,,,,[],3.8237666666666668
0,,wooden,tomato,1,food,12,material,correct,egyptian,correct,both,العربية,2,Male,32,arabic-arabic,,5+,advanced,,Yes,correct,4,english,english,Windows,768,1366,Chrome,3WPCIUYH1A3G1DYZWR99KWF0PWCTD2,3FJMTJX97OKWRZTTAWFV40863PH6A9,حوارات عربية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Mon Mar 11 15:26:15 PDT 2019,9,3,0,6,Assignable,NotReviewed,1 cond,1800,60000,Wed Apr 10 15:26:15 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1A3G1DYZWR99KWF0PWCTD2,3R08VXYT7DRVZ5ZCRLG0W78RJQS7WV,0,Approved,Tue Mar 12 12:11:52 PDT 2019,Mon Mar 11 19:27:59 PDT 2019,Mon Mar 11 19:31:52 PDT 2019,Tue Mar 12 12:12:33 PDT 2019,,,,,[],3.8237666666666668
