workerid,firstutterance,predicate,noun,response,nounclass,slide_number,class,test1,dialect,test3,lived,language,enjoyment,gender,age,describe,comments,years,proficiency,otherDialect,asses,test2,education,dominantLanguage,homeLanguage,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.time_in_minutes
0,ليس,short,cheese,0.76,food,3,size,correct,levantine,correct,no,,0,Male,31,arabic-arabic,حسن,never,advanced,,Confused,incorrect,0,arabic,arabic,Windows,768,1366,Chrome,309D674SHZG60ZY4W9ND0WRWYP0CBV,3FJMTJX97OKWRZTTAWFV40863PH6A9,حوارات عربية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Mon Mar 11 15:25:57 PDT 2019,9,3,0,5,Assignable,NotReviewed,1 cond,1800,60000,Wed Apr 10 15:25:57 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=309D674SHZG60ZY4W9ND0WRWYP0CBV,3MYYFCXHJ432JWRTAIEB7S2TY00G49,0,Approved,Tue Mar 12 13:50:11 PDT 2019,Mon Mar 11 21:05:30 PDT 2019,Mon Mar 11 21:10:11 PDT 2019,Tue Mar 12 13:50:33 PDT 2019,,,,,[],4.544383333333333
0,ليست,green,banana,0.75,food,4,color,correct,levantine,correct,no,,0,Male,31,arabic-arabic,حسن,never,advanced,,Confused,incorrect,0,arabic,arabic,Windows,768,1366,Chrome,309D674SHZG60ZY4W9ND0WRWYP0CBV,3FJMTJX97OKWRZTTAWFV40863PH6A9,حوارات عربية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Mon Mar 11 15:25:57 PDT 2019,9,3,0,5,Assignable,NotReviewed,1 cond,1800,60000,Wed Apr 10 15:25:57 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=309D674SHZG60ZY4W9ND0WRWYP0CBV,3MYYFCXHJ432JWRTAIEB7S2TY00G49,0,Approved,Tue Mar 12 13:50:11 PDT 2019,Mon Mar 11 21:05:30 PDT 2019,Mon Mar 11 21:10:11 PDT 2019,Tue Mar 12 13:50:33 PDT 2019,,,,,[],4.544383333333333
0,,old,desk,0.76,furniture,5,age,correct,levantine,correct,no,,0,Male,31,arabic-arabic,حسن,never,advanced,,Confused,incorrect,0,arabic,arabic,Windows,768,1366,Chrome,309D674SHZG60ZY4W9ND0WRWYP0CBV,3FJMTJX97OKWRZTTAWFV40863PH6A9,حوارات عربية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Mon Mar 11 15:25:57 PDT 2019,9,3,0,5,Assignable,NotReviewed,1 cond,1800,60000,Wed Apr 10 15:25:57 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=309D674SHZG60ZY4W9ND0WRWYP0CBV,3MYYFCXHJ432JWRTAIEB7S2TY00G49,0,Approved,Tue Mar 12 13:50:11 PDT 2019,Mon Mar 11 21:05:30 PDT 2019,Mon Mar 11 21:10:11 PDT 2019,Tue Mar 12 13:50:33 PDT 2019,,,,,[],4.544383333333333
0,,yellow,apple,0.72,food,6,color,correct,levantine,correct,no,,0,Male,31,arabic-arabic,حسن,never,advanced,,Confused,incorrect,0,arabic,arabic,Windows,768,1366,Chrome,309D674SHZG60ZY4W9ND0WRWYP0CBV,3FJMTJX97OKWRZTTAWFV40863PH6A9,حوارات عربية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Mon Mar 11 15:25:57 PDT 2019,9,3,0,5,Assignable,NotReviewed,1 cond,1800,60000,Wed Apr 10 15:25:57 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=309D674SHZG60ZY4W9ND0WRWYP0CBV,3MYYFCXHJ432JWRTAIEB7S2TY00G49,0,Approved,Tue Mar 12 13:50:11 PDT 2019,Mon Mar 11 21:05:30 PDT 2019,Mon Mar 11 21:10:11 PDT 2019,Tue Mar 12 13:50:33 PDT 2019,,,,,[],4.544383333333333
0,,purple,apple,0.73,food,7,color,correct,levantine,correct,no,,0,Male,31,arabic-arabic,حسن,never,advanced,,Confused,incorrect,0,arabic,arabic,Windows,768,1366,Chrome,309D674SHZG60ZY4W9ND0WRWYP0CBV,3FJMTJX97OKWRZTTAWFV40863PH6A9,حوارات عربية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Mon Mar 11 15:25:57 PDT 2019,9,3,0,5,Assignable,NotReviewed,1 cond,1800,60000,Wed Apr 10 15:25:57 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=309D674SHZG60ZY4W9ND0WRWYP0CBV,3MYYFCXHJ432JWRTAIEB7S2TY00G49,0,Approved,Tue Mar 12 13:50:11 PDT 2019,Mon Mar 11 21:05:30 PDT 2019,Mon Mar 11 21:10:11 PDT 2019,Tue Mar 12 13:50:33 PDT 2019,,,,,[],4.544383333333333
0,ليس,wooden,TV,0.74,furniture,8,material,correct,levantine,correct,no,,0,Male,31,arabic-arabic,حسن,never,advanced,,Confused,incorrect,0,arabic,arabic,Windows,768,1366,Chrome,309D674SHZG60ZY4W9ND0WRWYP0CBV,3FJMTJX97OKWRZTTAWFV40863PH6A9,حوارات عربية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Mon Mar 11 15:25:57 PDT 2019,9,3,0,5,Assignable,NotReviewed,1 cond,1800,60000,Wed Apr 10 15:25:57 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=309D674SHZG60ZY4W9ND0WRWYP0CBV,3MYYFCXHJ432JWRTAIEB7S2TY00G49,0,Approved,Tue Mar 12 13:50:11 PDT 2019,Mon Mar 11 21:05:30 PDT 2019,Mon Mar 11 21:10:11 PDT 2019,Tue Mar 12 13:50:33 PDT 2019,,,,,[],4.544383333333333
0,ليست,huge,banana,0.72,food,9,size,correct,levantine,correct,no,,0,Male,31,arabic-arabic,حسن,never,advanced,,Confused,incorrect,0,arabic,arabic,Windows,768,1366,Chrome,309D674SHZG60ZY4W9ND0WRWYP0CBV,3FJMTJX97OKWRZTTAWFV40863PH6A9,حوارات عربية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Mon Mar 11 15:25:57 PDT 2019,9,3,0,5,Assignable,NotReviewed,1 cond,1800,60000,Wed Apr 10 15:25:57 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=309D674SHZG60ZY4W9ND0WRWYP0CBV,3MYYFCXHJ432JWRTAIEB7S2TY00G49,0,Approved,Tue Mar 12 13:50:11 PDT 2019,Mon Mar 11 21:05:30 PDT 2019,Mon Mar 11 21:10:11 PDT 2019,Tue Mar 12 13:50:33 PDT 2019,,,,,[],4.544383333333333
0,ليست,bad,banana,0.74,food,10,quality,correct,levantine,correct,no,,0,Male,31,arabic-arabic,حسن,never,advanced,,Confused,incorrect,0,arabic,arabic,Windows,768,1366,Chrome,309D674SHZG60ZY4W9ND0WRWYP0CBV,3FJMTJX97OKWRZTTAWFV40863PH6A9,حوارات عربية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Mon Mar 11 15:25:57 PDT 2019,9,3,0,5,Assignable,NotReviewed,1 cond,1800,60000,Wed Apr 10 15:25:57 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=309D674SHZG60ZY4W9ND0WRWYP0CBV,3MYYFCXHJ432JWRTAIEB7S2TY00G49,0,Approved,Tue Mar 12 13:50:11 PDT 2019,Mon Mar 11 21:05:30 PDT 2019,Mon Mar 11 21:10:11 PDT 2019,Tue Mar 12 13:50:33 PDT 2019,,,,,[],4.544383333333333
0,,plastic,TV,0.89,furniture,11,material,correct,levantine,correct,no,,0,Male,31,arabic-arabic,حسن,never,advanced,,Confused,incorrect,0,arabic,arabic,Windows,768,1366,Chrome,309D674SHZG60ZY4W9ND0WRWYP0CBV,3FJMTJX97OKWRZTTAWFV40863PH6A9,حوارات عربية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Mon Mar 11 15:25:57 PDT 2019,9,3,0,5,Assignable,NotReviewed,1 cond,1800,60000,Wed Apr 10 15:25:57 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=309D674SHZG60ZY4W9ND0WRWYP0CBV,3MYYFCXHJ432JWRTAIEB7S2TY00G49,0,Approved,Tue Mar 12 13:50:11 PDT 2019,Mon Mar 11 21:05:30 PDT 2019,Mon Mar 11 21:10:11 PDT 2019,Tue Mar 12 13:50:33 PDT 2019,,,,,[],4.544383333333333
0,,smooth,carrot,0.7,food,12,texture,correct,levantine,correct,no,,0,Male,31,arabic-arabic,حسن,never,advanced,,Confused,incorrect,0,arabic,arabic,Windows,768,1366,Chrome,309D674SHZG60ZY4W9ND0WRWYP0CBV,3FJMTJX97OKWRZTTAWFV40863PH6A9,حوارات عربية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Mon Mar 11 15:25:57 PDT 2019,9,3,0,5,Assignable,NotReviewed,1 cond,1800,60000,Wed Apr 10 15:25:57 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=309D674SHZG60ZY4W9ND0WRWYP0CBV,3MYYFCXHJ432JWRTAIEB7S2TY00G49,0,Approved,Tue Mar 12 13:50:11 PDT 2019,Mon Mar 11 21:05:30 PDT 2019,Mon Mar 11 21:10:11 PDT 2019,Tue Mar 12 13:50:33 PDT 2019,,,,,[],4.544383333333333
0,ليس,red,cheese,0.86,food,13,color,correct,levantine,correct,no,,0,Male,31,arabic-arabic,حسن,never,advanced,,Confused,incorrect,0,arabic,arabic,Windows,768,1366,Chrome,309D674SHZG60ZY4W9ND0WRWYP0CBV,3FJMTJX97OKWRZTTAWFV40863PH6A9,حوارات عربية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Mon Mar 11 15:25:57 PDT 2019,9,3,0,5,Assignable,NotReviewed,1 cond,1800,60000,Wed Apr 10 15:25:57 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=309D674SHZG60ZY4W9ND0WRWYP0CBV,3MYYFCXHJ432JWRTAIEB7S2TY00G49,0,Approved,Tue Mar 12 13:50:11 PDT 2019,Mon Mar 11 21:05:30 PDT 2019,Mon Mar 11 21:10:11 PDT 2019,Tue Mar 12 13:50:33 PDT 2019,,,,,[],4.544383333333333
0,,soft,carrot,0.65,food,14,texture,correct,levantine,correct,no,,0,Male,31,arabic-arabic,حسن,never,advanced,,Confused,incorrect,0,arabic,arabic,Windows,768,1366,Chrome,309D674SHZG60ZY4W9ND0WRWYP0CBV,3FJMTJX97OKWRZTTAWFV40863PH6A9,حوارات عربية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Mon Mar 11 15:25:57 PDT 2019,9,3,0,5,Assignable,NotReviewed,1 cond,1800,60000,Wed Apr 10 15:25:57 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=309D674SHZG60ZY4W9ND0WRWYP0CBV,3MYYFCXHJ432JWRTAIEB7S2TY00G49,0,Approved,Tue Mar 12 13:50:11 PDT 2019,Mon Mar 11 21:05:30 PDT 2019,Mon Mar 11 21:10:11 PDT 2019,Tue Mar 12 13:50:33 PDT 2019,,,,,[],4.544383333333333
0,ليست,square,fan,0.83,furniture,15,shape,correct,levantine,correct,no,,0,Male,31,arabic-arabic,حسن,never,advanced,,Confused,incorrect,0,arabic,arabic,Windows,768,1366,Chrome,309D674SHZG60ZY4W9ND0WRWYP0CBV,3FJMTJX97OKWRZTTAWFV40863PH6A9,حوارات عربية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Mon Mar 11 15:25:57 PDT 2019,9,3,0,5,Assignable,NotReviewed,1 cond,1800,60000,Wed Apr 10 15:25:57 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=309D674SHZG60ZY4W9ND0WRWYP0CBV,3MYYFCXHJ432JWRTAIEB7S2TY00G49,0,Approved,Tue Mar 12 13:50:11 PDT 2019,Mon Mar 11 21:05:30 PDT 2019,Mon Mar 11 21:10:11 PDT 2019,Tue Mar 12 13:50:33 PDT 2019,,,,,[],4.544383333333333
0,,metal,TV,0.65,furniture,16,material,correct,levantine,correct,no,,0,Male,31,arabic-arabic,حسن,never,advanced,,Confused,incorrect,0,arabic,arabic,Windows,768,1366,Chrome,309D674SHZG60ZY4W9ND0WRWYP0CBV,3FJMTJX97OKWRZTTAWFV40863PH6A9,حوارات عربية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Mon Mar 11 15:25:57 PDT 2019,9,3,0,5,Assignable,NotReviewed,1 cond,1800,60000,Wed Apr 10 15:25:57 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=309D674SHZG60ZY4W9ND0WRWYP0CBV,3MYYFCXHJ432JWRTAIEB7S2TY00G49,0,Approved,Tue Mar 12 13:50:11 PDT 2019,Mon Mar 11 21:05:30 PDT 2019,Mon Mar 11 21:10:11 PDT 2019,Tue Mar 12 13:50:33 PDT 2019,,,,,[],4.544383333333333
0,ليس,rotten,chair,0.8,furniture,17,age,correct,levantine,correct,no,,0,Male,31,arabic-arabic,حسن,never,advanced,,Confused,incorrect,0,arabic,arabic,Windows,768,1366,Chrome,309D674SHZG60ZY4W9ND0WRWYP0CBV,3FJMTJX97OKWRZTTAWFV40863PH6A9,حوارات عربية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Mon Mar 11 15:25:57 PDT 2019,9,3,0,5,Assignable,NotReviewed,1 cond,1800,60000,Wed Apr 10 15:25:57 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=309D674SHZG60ZY4W9ND0WRWYP0CBV,3MYYFCXHJ432JWRTAIEB7S2TY00G49,0,Approved,Tue Mar 12 13:50:11 PDT 2019,Mon Mar 11 21:05:30 PDT 2019,Mon Mar 11 21:10:11 PDT 2019,Tue Mar 12 13:50:33 PDT 2019,,,,,[],4.544383333333333
0,ليس,hard,chair,0.84,furniture,18,texture,correct,levantine,correct,no,,0,Male,31,arabic-arabic,حسن,never,advanced,,Confused,incorrect,0,arabic,arabic,Windows,768,1366,Chrome,309D674SHZG60ZY4W9ND0WRWYP0CBV,3FJMTJX97OKWRZTTAWFV40863PH6A9,حوارات عربية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Mon Mar 11 15:25:57 PDT 2019,9,3,0,5,Assignable,NotReviewed,1 cond,1800,60000,Wed Apr 10 15:25:57 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=309D674SHZG60ZY4W9ND0WRWYP0CBV,3MYYFCXHJ432JWRTAIEB7S2TY00G49,0,Approved,Tue Mar 12 13:50:11 PDT 2019,Mon Mar 11 21:05:30 PDT 2019,Mon Mar 11 21:10:11 PDT 2019,Tue Mar 12 13:50:33 PDT 2019,,,,,[],4.544383333333333
0,,big,fan,0.73,furniture,19,size,correct,levantine,correct,no,,0,Male,31,arabic-arabic,حسن,never,advanced,,Confused,incorrect,0,arabic,arabic,Windows,768,1366,Chrome,309D674SHZG60ZY4W9ND0WRWYP0CBV,3FJMTJX97OKWRZTTAWFV40863PH6A9,حوارات عربية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Mon Mar 11 15:25:57 PDT 2019,9,3,0,5,Assignable,NotReviewed,1 cond,1800,60000,Wed Apr 10 15:25:57 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=309D674SHZG60ZY4W9ND0WRWYP0CBV,3MYYFCXHJ432JWRTAIEB7S2TY00G49,0,Approved,Tue Mar 12 13:50:11 PDT 2019,Mon Mar 11 21:05:30 PDT 2019,Mon Mar 11 21:10:11 PDT 2019,Tue Mar 12 13:50:33 PDT 2019,,,,,[],4.544383333333333
